# Chunk-averaged data for fix ave_densityy and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
10000 100 20999.999999999996
  24 0.235 204.462 0.114913
  25 0.245 204.718 0.115057
  26 0.255 201.482 0.113238
  27 0.265 208.77 0.117334
  28 0.275 212.246 0.119288
  29 0.285 203.478 0.11436
  30 0.295 208.918 0.117417
  31 0.305 211.366 0.118793
  32 0.315 206.154 0.115864
  33 0.325 208.722 0.117307
  34 0.335 213.004 0.119714
  35 0.345 206.554 0.116088
  36 0.355 214.966 0.120816
  37 0.365 209.734 0.117876
  38 0.375 213.44 0.119959
  39 0.385 207.996 0.116899
  40 0.395 213.59 0.120043
  41 0.405 213.94 0.12024
  42 0.415 203.822 0.114553
  43 0.425 207.988 0.116894
  44 0.435 212.17 0.119245
  45 0.445 215.47 0.121099
  46 0.455 207.466 0.116601
  47 0.465 209.356 0.117663
  48 0.475 211.892 0.119089
  49 0.485 211.268 0.118738
  50 0.495 205.702 0.11561
  51 0.505 216.444 0.121647
  52 0.515 216.298 0.121565
  53 0.525 214.806 0.120726
  54 0.535 215.9 0.121341
  55 0.545 213.568 0.120031
  56 0.555 214.934 0.120798
  57 0.565 217.496 0.122238
  58 0.575 213.228 0.119839
  59 0.585 212.378 0.119362
  60 0.595 217.19 0.122066
  61 0.605 209.412 0.117695
  62 0.615 208.674 0.11728
  63 0.625 211.978 0.119137
  64 0.635 205.986 0.115769
  65 0.645 206.51 0.116064
  66 0.655 207.436 0.116584
  67 0.665 209.272 0.117616
  68 0.675 206.708 0.116175
  69 0.685 203.61 0.114434
  70 0.695 211.628 0.11894
  71 0.705 208.388 0.117119
  72 0.715 208.794 0.117347
  73 0.725 211.628 0.11894
  74 0.735 208.984 0.117454
  75 0.745 207.98 0.11689
  76 0.755 209.536 0.117764
  77 0.765 206.322 0.115958
  78 0.775 210.81 0.11848
  79 0.785 216.388 0.121615
  80 0.795 208.684 0.117286
  81 0.805 202.872 0.114019
  82 0.815 213.176 0.11981
  83 0.825 208.928 0.117423
  84 0.835 199.072 0.111883
  85 0.845 218.544 0.122827
  86 0.855 209.972 0.118009
  87 0.865 207.168 0.116434
  88 0.875 213.786 0.120153
  89 0.885 217.516 0.122249
  90 0.895 208.786 0.117343
  91 0.905 209.952 0.117998
  92 0.915 212.184 0.119253
  93 0.925 207.202 0.116453
  94 0.935 213.24 0.119846
  95 0.945 208.472 0.117166
  96 0.955 204.84 0.115125
  97 0.965 207.982 0.116891
  98 0.975 207.858 0.116821
  99 0.985 205.322 0.115396
  100 0.995 209.73 0.117873
100000 100 21000.000000000004
  1 0.005 207.43 0.116581
  2 0.015 210.102 0.118083
  3 0.025 209.666 0.117838
  4 0.035 212.398 0.119373
  5 0.045 209.534 0.117763
  6 0.055 210.2 0.118138
  7 0.065 218.438 0.122768
  8 0.075 212.354 0.119348
  9 0.085 217.326 0.122143
  10 0.095 212.892 0.119651
  11 0.105 210.676 0.118405
  12 0.115 212.64 0.119509
  13 0.125 208.808 0.117355
  14 0.135 212.69 0.119537
  15 0.145 210.606 0.118366
  16 0.155 210.208 0.118142
  17 0.165 213.668 0.120087
  18 0.175 204.332 0.11484
  19 0.185 211.958 0.119126
  20 0.195 208.97 0.117446
  21 0.205 205.914 0.115729
  22 0.215 212.596 0.119484
  23 0.225 208.894 0.117404
  24 0.235 207.536 0.11664
  25 0.245 206.882 0.116273
  26 0.255 214.896 0.120777
  27 0.265 210.238 0.118159
  28 0.275 198.098 0.111336
  29 0.285 216.464 0.121658
  30 0.295 211.108 0.118648
  31 0.305 204.534 0.114953
  32 0.315 212.312 0.119325
  33 0.325 217.906 0.122469
  34 0.335 209.736 0.117877
  35 0.345 211.028 0.118603
  36 0.355 217.84 0.122431
  37 0.365 208.836 0.117371
  38 0.375 214.142 0.120353
  39 0.385 213.88 0.120206
  40 0.395 212.718 0.119553
  41 0.405 210.912 0.118538
  42 0.415 216.756 0.121822
  43 0.425 207.062 0.116374
  44 0.435 213.482 0.119982
  45 0.445 209.848 0.11794
  46 0.455 204.044 0.114678
  47 0.465 215.556 0.121148
  48 0.475 210.854 0.118505
  49 0.485 206.292 0.115941
  50 0.495 205.366 0.115421
  51 0.505 218.966 0.123064
  52 0.515 197.556 0.111031
  53 0.525 208.398 0.117125
  54 0.535 210.436 0.11827
  55 0.545 208.172 0.116998
  56 0.555 207.538 0.116642
  57 0.565 218.02 0.122533
  58 0.575 206.942 0.116307
  59 0.585 204.674 0.115032
  60 0.595 222.156 0.124857
  61 0.605 210.802 0.118476
  62 0.615 211.952 0.119122
  63 0.625 208.074 0.116943
  64 0.635 208.404 0.117128
  65 0.645 204.162 0.114744
  66 0.655 210.982 0.118577
  67 0.665 208.454 0.117156
  68 0.675 206.162 0.115868
  69 0.685 212.202 0.119263
  70 0.695 212.362 0.119353
  71 0.705 206.432 0.11602
  72 0.715 205.19 0.115322
  73 0.725 212.688 0.119536
  74 0.735 201.302 0.113137
  75 0.745 203.544 0.114397
  76 0.755 208.818 0.117361
  77 0.765 200.094 0.112458
  78 0.775 207.096 0.116393
  79 0.785 211.074 0.118629
  80 0.795 208.146 0.116983
  81 0.805 210.662 0.118397
  82 0.815 211.602 0.118926
  83 0.825 209.828 0.117929
  84 0.835 211.232 0.118718
  85 0.845 212.624 0.1195
  86 0.855 207.536 0.11664
  87 0.865 212.318 0.119328
  88 0.875 206.206 0.115893
  89 0.885 209.254 0.117606
  90 0.895 216.024 0.121411
  91 0.905 207.058 0.116372
  92 0.915 204.64 0.115013
  93 0.925 212.94 0.119678
  94 0.935 207.674 0.116718
  95 0.945 209.56 0.117778
  96 0.955 207.144 0.11642
  97 0.965 211.458 0.118845
  98 0.975 210.346 0.11822
  99 0.985 209.498 0.117743
  100 0.995 210.972 0.118572
110000 100 20999.99999999999
  1 0.005 208.456 0.117157
  2 0.015 202.6 0.113866
  3 0.025 209.894 0.117966
  4 0.035 210.128 0.118097
  5 0.045 207.026 0.116354
  6 0.055 214.086 0.120322
  7 0.065 206.578 0.116102
  8 0.075 213.386 0.119928
  9 0.085 216.056 0.121429
  10 0.095 207.666 0.116713
  11 0.105 214.574 0.120596
  12 0.115 216.496 0.121676
  13 0.125 209.334 0.117651
  14 0.135 212.164 0.119241
  15 0.145 218.316 0.122699
  16 0.155 204.124 0.114723
  17 0.165 210.436 0.11827
  18 0.175 211.638 0.118946
  19 0.185 208.234 0.117033
  20 0.195 214.788 0.120716
  21 0.205 210.016 0.118034
  22 0.215 208.898 0.117406
  23 0.225 212.086 0.119198
  24 0.235 215.31 0.12101
  25 0.245 215.112 0.120898
  26 0.255 213.928 0.120233
  27 0.265 213.308 0.119884
  28 0.275 218.152 0.122607
  29 0.285 209.806 0.117916
  30 0.295 211.664 0.11896
  31 0.305 216.592 0.12173
  32 0.315 215.502 0.121117
  33 0.325 210.666 0.1184
  34 0.335 216.986 0.121952
  35 0.345 217.802 0.12241
  36 0.355 214.836 0.120743
  37 0.365 218.874 0.123013
  38 0.375 216.912 0.12191
  39 0.385 213.696 0.120102
  40 0.395 217.78 0.122398
  41 0.405 218.61 0.122864
  42 0.415 212.888 0.119648
  43 0.425 218.702 0.122916
  44 0.435 219.088 0.123133
  45 0.445 215.152 0.120921
  46 0.455 213.758 0.120137
  47 0.465 219.474 0.12335
  48 0.475 213.872 0.120201
  49 0.485 212.07 0.119189
  50 0.495 217.252 0.122101
  51 0.505 208.524 0.117196
  52 0.515 209.624 0.117814
  53 0.525 212.138 0.119227
  54 0.535 203.452 0.114345
  55 0.545 207.974 0.116887
  56 0.555 205.414 0.115448
  57 0.565 206.048 0.115804
  58 0.575 203.08 0.114136
  59 0.585 210.862 0.11851
  60 0.595 206.216 0.115899
  61 0.605 208.382 0.117116
  62 0.615 208.26 0.117047
  63 0.625 211.592 0.11892
  64 0.635 203.916 0.114606
  65 0.645 204.634 0.115009
  66 0.655 214.99 0.12083
  67 0.665 208.106 0.116961
  68 0.675 205.914 0.115729
  69 0.685 213.666 0.120086
  70 0.695 209.318 0.117642
  71 0.705 204.772 0.115087
  72 0.715 211.668 0.118963
  73 0.725 213.326 0.119895
  74 0.735 211.006 0.118591
  75 0.745 200.394 0.112626
  76 0.755 216.612 0.121741
  77 0.765 212.214 0.11927
  78 0.775 201.378 0.113179
  79 0.785 215.044 0.12086
  80 0.795 208.548 0.117209
  81 0.805 205.19 0.115322
  82 0.815 214.656 0.120642
  83 0.825 206.298 0.115945
  84 0.835 202.034 0.113548
  85 0.845 211.158 0.118676
  86 0.855 205.136 0.115292
  87 0.865 200.732 0.112816
  88 0.875 200.424 0.112643
  89 0.885 198.932 0.111805
  90 0.895 202.99 0.114085
  91 0.905 204.02 0.114664
  92 0.915 195.852 0.110074
  93 0.925 205.336 0.115404
  94 0.935 201.198 0.113078
  95 0.945 203.584 0.114419
  96 0.955 201.948 0.1135
  97 0.965 204.42 0.114889
  98 0.975 209.174 0.117561
  99 0.985 202.792 0.113974
  100 0.995 202.282 0.113688
120000 100 20999.999999999985
  1 0.005 203.078 0.114135
  2 0.015 204.836 0.115123
  3 0.025 207.822 0.116801
  4 0.035 205.708 0.115613
  5 0.045 208.53 0.117199
  6 0.055 203.842 0.114564
  7 0.065 210.566 0.118343
  8 0.075 212.854 0.119629
  9 0.085 208.898 0.117406
  10 0.095 212.266 0.119299
  11 0.105 208.722 0.117307
  12 0.115 206.548 0.116085
  13 0.125 210.096 0.118079
  14 0.135 211.962 0.119128
  15 0.145 207.308 0.116512
  16 0.155 214.2 0.120386
  17 0.165 209.382 0.117678
  18 0.175 204.338 0.114843
  19 0.185 215.156 0.120923
  20 0.195 210.026 0.11804
  21 0.205 209.308 0.117636
  22 0.215 215.916 0.12135
  23 0.225 212.116 0.119214
  24 0.235 211.018 0.118597
  25 0.245 215.414 0.121068
  26 0.255 221.898 0.124712
  27 0.265 214.556 0.120586
  28 0.275 220.696 0.124037
  29 0.285 219.916 0.123598
  30 0.295 218.342 0.122714
  31 0.305 223.346 0.125526
  32 0.315 219.8 0.123533
  33 0.325 216.054 0.121428
  34 0.335 219.56 0.123398
  35 0.345 222.578 0.125094
  36 0.355 214.816 0.120732
  37 0.365 216.832 0.121865
  38 0.375 213.018 0.119721
  39 0.385 215.328 0.12102
  40 0.395 213.32 0.119891
  41 0.405 217.086 0.122008
  42 0.415 214.29 0.120436
  43 0.425 209.846 0.117939
  44 0.435 211.89 0.119087
  45 0.445 212.138 0.119227
  46 0.455 211.052 0.118616
  47 0.465 211.334 0.118775
  48 0.475 214.368 0.12048
  49 0.485 213.68 0.120093
  50 0.495 214.252 0.120415
  51 0.505 214.154 0.12036
  52 0.515 210.116 0.11809
  53 0.525 213.534 0.120011
  54 0.535 218.802 0.122972
  55 0.545 209.162 0.117554
  56 0.555 214.874 0.120765
  57 0.565 216.54 0.121701
  58 0.575 211.706 0.118984
  59 0.585 209.764 0.117893
  60 0.595 214.598 0.120609
  61 0.605 207.244 0.116476
  62 0.615 202.794 0.113975
  63 0.625 211.408 0.118817
  64 0.635 211.58 0.118913
  65 0.645 210.052 0.118054
  66 0.655 206.642 0.116138
  67 0.665 210.992 0.118583
  68 0.675 204.728 0.115062
  69 0.685 207.55 0.116648
  70 0.695 208.534 0.117201
  71 0.705 209.112 0.117526
  72 0.715 204.476 0.114921
  73 0.725 212.74 0.119565
  74 0.735 208.14 0.11698
  75 0.745 209.808 0.117917
  76 0.755 207.678 0.11672
  77 0.765 211.782 0.119027
  78 0.775 209.16 0.117553
  79 0.785 206.244 0.115914
  80 0.795 207.3 0.116508
  81 0.805 207.028 0.116355
  82 0.815 204.45 0.114906
  83 0.825 204.348 0.114849
  84 0.835 210.092 0.118077
  85 0.845 202.048 0.113556
  86 0.855 201.608 0.113309
  87 0.865 206.35 0.115974
  88 0.875 204.814 0.115111
  89 0.885 195.476 0.109862
  90 0.895 205.586 0.115544
  91 0.905 205.586 0.115544
  92 0.915 202.368 0.113736
  93 0.925 199.304 0.112014
  94 0.935 202.21 0.113647
  95 0.945 204.27 0.114805
  96 0.955 195.242 0.109731
  97 0.965 198.964 0.111823
  98 0.975 207.676 0.116719
  99 0.985 199.41 0.112073
  100 0.995 202.05 0.113557
130000 100 20999.999999999993
  1 0.005 204.382 0.114868
  2 0.015 206.8 0.116227
  3 0.025 201.42 0.113203
  4 0.035 199.696 0.112234
  5 0.045 206.32 0.115957
  6 0.055 199.542 0.112148
  7 0.065 202.908 0.114039
  8 0.075 210.728 0.118434
  9 0.085 203.414 0.114324
  10 0.095 207.52 0.116631
  11 0.105 216.474 0.121664
  12 0.115 202.864 0.114015
  13 0.125 211.648 0.118951
  14 0.135 216.894 0.1219
  15 0.145 203.882 0.114587
  16 0.155 209.854 0.117943
  17 0.165 218.03 0.122538
  18 0.175 202.952 0.114064
  19 0.185 205.896 0.115719
  20 0.195 212.99 0.119706
  21 0.205 213.412 0.119943
  22 0.215 215.472 0.121101
  23 0.225 215.504 0.121119
  24 0.235 217.8 0.122409
  25 0.245 214.974 0.120821
  26 0.255 215.096 0.120889
  27 0.265 218.214 0.122642
  28 0.275 217.494 0.122237
  29 0.285 215.16 0.120925
  30 0.295 215.13 0.120908
  31 0.305 216.266 0.121547
  32 0.315 217.536 0.122261
  33 0.325 215.554 0.121147
  34 0.335 217.462 0.122219
  35 0.345 218.672 0.122899
  36 0.355 212.576 0.119473
  37 0.365 216.51 0.121684
  38 0.375 222.09 0.12482
  39 0.385 207.684 0.116724
  40 0.395 214.452 0.120527
  41 0.405 218.28 0.122679
  42 0.415 213.49 0.119987
  43 0.425 216.494 0.121675
  44 0.435 214.224 0.120399
  45 0.445 214.084 0.120321
  46 0.455 212.694 0.119539
  47 0.465 216.08 0.121442
  48 0.475 211.548 0.118895
  49 0.485 215.796 0.121283
  50 0.495 215.25 0.120976
  51 0.505 216.856 0.121878
  52 0.515 214.484 0.120545
  53 0.525 214.676 0.120653
  54 0.535 207.708 0.116737
  55 0.545 210.864 0.118511
  56 0.555 210.184 0.118129
  57 0.565 207.428 0.11658
  58 0.575 209.13 0.117536
  59 0.585 211.062 0.118622
  60 0.595 208.046 0.116927
  61 0.605 209.688 0.11785
  62 0.615 212.408 0.119379
  63 0.625 214.654 0.120641
  64 0.635 209.256 0.117607
  65 0.645 213.844 0.120186
  66 0.655 209.594 0.117797
  67 0.665 212.488 0.119424
  68 0.675 207.188 0.116445
  69 0.685 213.116 0.119776
  70 0.695 206.98 0.116328
  71 0.705 203.988 0.114646
  72 0.715 206.774 0.116212
  73 0.725 218.974 0.123069
  74 0.735 202.644 0.113891
  75 0.745 206.236 0.11591
  76 0.755 209.126 0.117534
  77 0.765 217.272 0.122112
  78 0.775 204.736 0.115067
  79 0.785 212.588 0.11948
  80 0.795 205.066 0.115252
  81 0.805 204.392 0.114873
  82 0.815 202.326 0.113712
  83 0.825 212.906 0.119658
  84 0.835 197.1 0.110775
  85 0.845 204.516 0.114943
  86 0.855 210.964 0.118567
  87 0.865 200.558 0.112719
  88 0.875 207.062 0.116374
  89 0.885 203.83 0.114558
  90 0.895 202.2 0.113641
  91 0.905 203.12 0.114158
  92 0.915 208.154 0.116988
  93 0.925 195.926 0.110115
  94 0.935 204.232 0.114783
  95 0.945 201.556 0.113279
  96 0.955 206.172 0.115874
  97 0.965 203.934 0.114616
  98 0.975 200.844 0.112879
  99 0.985 210.926 0.118546
  100 0.995 203.012 0.114098
140000 100 21000
  1 0.005 202.23 0.113658
  2 0.015 202.722 0.113935
  3 0.025 199.53 0.112141
  4 0.035 203.04 0.114114
  5 0.045 208.778 0.117338
  6 0.055 208.288 0.117063
  7 0.065 203.698 0.114483
  8 0.075 208.398 0.117125
  9 0.085 204.874 0.115144
  10 0.095 206.142 0.115857
  11 0.105 205.914 0.115729
  12 0.115 208.234 0.117033
  13 0.125 202.164 0.113621
  14 0.135 211.444 0.118837
  15 0.145 208.154 0.116988
  16 0.155 202.258 0.113674
  17 0.165 213.682 0.120095
  18 0.175 207.962 0.11688
  19 0.185 206.884 0.116274
  20 0.195 207.272 0.116492
  21 0.205 205.476 0.115483
  22 0.215 215.394 0.121057
  23 0.225 208.912 0.117414
  24 0.235 212.316 0.119327
  25 0.245 211.404 0.118814
  26 0.255 210.568 0.118344
  27 0.265 212.312 0.119325
  28 0.275 214.772 0.120707
  29 0.285 213.61 0.120054
  30 0.295 213.846 0.120187
  31 0.305 215.11 0.120897
  32 0.315 221.186 0.124312
  33 0.325 211.796 0.119035
  34 0.335 212.692 0.119538
  35 0.345 216.656 0.121766
  36 0.355 219.124 0.123153
  37 0.365 212.444 0.119399
  38 0.375 219.044 0.123108
  39 0.385 215.992 0.121393
  40 0.395 223.528 0.125628
  41 0.405 215.596 0.12117
  42 0.415 222.018 0.12478
  43 0.425 222.138 0.124847
  44 0.435 214.398 0.120497
  45 0.445 221.766 0.124638
  46 0.455 222.98 0.12532
  47 0.465 220.074 0.123687
  48 0.475 218.54 0.122825
  49 0.485 223.99 0.125888
  50 0.495 218.21 0.122639
  51 0.505 211.626 0.118939
  52 0.515 216.742 0.121814
  53 0.525 214.886 0.120771
  54 0.535 207.242 0.116475
  55 0.545 215.44 0.121083
  56 0.555 214.162 0.120364
  57 0.565 203.846 0.114567
  58 0.575 214.538 0.120576
  59 0.585 212.376 0.119361
  60 0.595 207.128 0.116411
  61 0.605 212.136 0.119226
  62 0.615 210.248 0.118165
  63 0.625 208.136 0.116978
  64 0.635 211.638 0.118946
  65 0.645 200.256 0.112549
  66 0.655 213.282 0.11987
  67 0.665 207.366 0.116545
  68 0.675 206.346 0.115972
  69 0.685 203.998 0.114652
  70 0.695 210.706 0.118422
  71 0.705 205.878 0.115709
  72 0.715 206.118 0.115843
  73 0.725 207.926 0.11686
  74 0.735 210.77 0.118458
  75 0.745 206.678 0.116158
  76 0.755 208.308 0.117074
  77 0.765 207.974 0.116887
  78 0.775 210.654 0.118393
  79 0.785 209.39 0.117682
  80 0.795 206.45 0.11603
  81 0.805 213.324 0.119893
  82 0.815 201.49 0.113242
  83 0.825 210.154 0.118112
  84 0.835 206.018 0.115787
  85 0.845 203.966 0.114634
  86 0.855 209.302 0.117633
  87 0.865 204.762 0.115081
  88 0.875 206.124 0.115847
  89 0.885 209.094 0.117516
  90 0.895 203.018 0.114101
  91 0.905 209.224 0.117589
  92 0.915 207.724 0.116746
  93 0.925 198.012 0.111288
  94 0.935 205.312 0.11539
  95 0.945 205.172 0.115312
  96 0.955 199.602 0.112181
  97 0.965 207.47 0.116603
  98 0.975 206.278 0.115933
  99 0.985 200.88 0.1129
  100 0.995 203.27 0.114243
150000 100 20999.999999999996
  1 0.005 204.792 0.115098
  2 0.015 203.506 0.114375
  3 0.025 200.696 0.112796
  4 0.035 209.898 0.117968
  5 0.045 203.598 0.114427
  6 0.055 202.666 0.113903
  7 0.065 208.924 0.11742
  8 0.075 205.59 0.115547
  9 0.085 207.076 0.116382
  10 0.095 206.094 0.11583
  11 0.105 206.016 0.115786
  12 0.115 207.842 0.116812
  13 0.125 210.604 0.118365
  14 0.135 208.752 0.117324
  15 0.145 209.654 0.117831
  16 0.155 209.928 0.117985
  17 0.165 210.506 0.11831
  18 0.175 206.848 0.116254
  19 0.185 198.748 0.111701
  20 0.195 209.738 0.117878
  21 0.205 204.03 0.11467
  22 0.215 203.114 0.114155
  23 0.225 205.974 0.115763
  24 0.235 207.898 0.116844
  25 0.245 201.922 0.113485
  26 0.255 209.29 0.117626
  27 0.265 210.864 0.118511
  28 0.275 204.486 0.114926
  29 0.285 205.624 0.115566
  30 0.295 212.532 0.119448
  31 0.305 205.738 0.11563
  32 0.315 205.418 0.11545
  33 0.325 209.692 0.117852
  34 0.335 214.876 0.120766
  35 0.345 204.57 0.114973
  36 0.355 212.268 0.1193
  37 0.365 217.254 0.122102
  38 0.375 210.464 0.118286
  39 0.385 212.004 0.119152
  40 0.395 220.242 0.123781
  41 0.405 221.13 0.124281
  42 0.415 213.836 0.120181
  43 0.425 214.692 0.120662
  44 0.435 226.268 0.127168
  45 0.445 226.274 0.127172
  46 0.455 214.416 0.120507
  47 0.465 229.3 0.128872
  48 0.475 226.146 0.1271
  49 0.485 216.592 0.12173
  50 0.495 223.392 0.125552
  51 0.505 223.788 0.125774
  52 0.515 215.234 0.120967
  53 0.525 222.154 0.124856
  54 0.535 219.798 0.123532
  55 0.545 211.648 0.118951
  56 0.555 217.762 0.122388
  57 0.565 217.238 0.122093
  58 0.575 216.146 0.121479
  59 0.585 214.19 0.12038
  60 0.595 220.608 0.123987
  61 0.605 212.244 0.119286
  62 0.615 209.936 0.117989
  63 0.625 214.784 0.120714
  64 0.635 213.23 0.119841
  65 0.645 208.45 0.117154
  66 0.655 210.034 0.118044
  67 0.665 211.104 0.118646
  68 0.675 210.35 0.118222
  69 0.685 204.26 0.114799
  70 0.695 210.666 0.1184
  71 0.705 211.41 0.118818
  72 0.715 206.102 0.115834
  73 0.725 209.434 0.117707
  74 0.735 213.272 0.119864
  75 0.745 199.95 0.112377
  76 0.755 209.122 0.117532
  77 0.765 206.374 0.115987
  78 0.775 205.7 0.115609
  79 0.785 209.688 0.11785
  80 0.795 208.252 0.117043
  81 0.805 200.792 0.11285
  82 0.815 213.298 0.119879
  83 0.825 210.29 0.118188
  84 0.835 200.764 0.112834
  85 0.845 207.504 0.116622
  86 0.855 208.894 0.117404
  87 0.865 203.84 0.114563
  88 0.875 206.786 0.116219
  89 0.885 208.524 0.117196
  90 0.895 208.98 0.117452
  91 0.905 209.696 0.117854
  92 0.915 203.146 0.114173
  93 0.925 204.34 0.114844
  94 0.935 202.014 0.113537
  95 0.945 205.66 0.115586
  96 0.955 201.46 0.113226
  97 0.965 205.748 0.115635
  98 0.975 202.96 0.114069
  99 0.985 205.13 0.115288
  100 0.995 205.464 0.115476
160000 100 20999.999999999996
  1 0.005 204.074 0.114695
  2 0.015 206.67 0.116154
  3 0.025 217.592 0.122292
  4 0.035 202.318 0.113708
  5 0.045 199.45 0.112096
  6 0.055 211.11 0.118649
  7 0.065 202.212 0.113648
  8 0.075 198.184 0.111384
  9 0.085 215.63 0.121189
  10 0.095 207.442 0.116588
  11 0.105 207.538 0.116642
  12 0.115 212.704 0.119545
  13 0.125 204.124 0.114723
  14 0.135 204.832 0.115121
  15 0.145 206.368 0.115984
  16 0.155 202.856 0.11401
  17 0.165 203.174 0.114189
  18 0.175 199.966 0.112386
  19 0.185 210.32 0.118205
  20 0.195 202.512 0.113817
  21 0.205 208.6 0.117238
  22 0.215 203.252 0.114233
  23 0.225 201.198 0.113078
  24 0.235 207.198 0.11645
  25 0.245 206.726 0.116185
  26 0.255 210.044 0.11805
  27 0.265 207.102 0.116396
  28 0.275 214.104 0.120332
  29 0.285 209.56 0.117778
  30 0.295 202.376 0.11374
  31 0.305 210.864 0.118511
  32 0.315 211.43 0.118829
  33 0.325 204.022 0.114665
  34 0.335 210.628 0.118378
  35 0.345 213.476 0.119979
  36 0.355 207.054 0.116369
  37 0.365 210.62 0.118374
  38 0.375 209.054 0.117494
  39 0.385 212.588 0.11948
  40 0.395 215.708 0.121233
  41 0.405 211.856 0.119068
  42 0.415 216.102 0.121455
  43 0.425 211.524 0.118882
  44 0.435 221.09 0.124258
  45 0.445 214.854 0.120753
  46 0.455 215.88 0.12133
  47 0.465 222.17 0.124865
  48 0.475 212.13 0.119222
  49 0.485 226.658 0.127387
  50 0.495 217.874 0.122451
  51 0.505 213.112 0.119774
  52 0.515 223.738 0.125746
  53 0.525 215.81 0.121291
  54 0.535 221.256 0.124351
  55 0.545 223.942 0.125861
  56 0.555 213.854 0.120191
  57 0.565 213.682 0.120095
  58 0.575 220.264 0.123794
  59 0.585 212.04 0.119172
  60 0.595 217.514 0.122248
  61 0.605 220.364 0.12385
  62 0.615 219.234 0.123215
  63 0.625 217.296 0.122126
  64 0.635 214.39 0.120493
  65 0.645 216.768 0.121829
  66 0.655 213.192 0.119819
  67 0.665 213.232 0.119842
  68 0.675 216.588 0.121728
  69 0.685 216.256 0.121541
  70 0.695 202.864 0.114015
  71 0.705 213.134 0.119787
  72 0.715 207.002 0.11634
  73 0.725 208.526 0.117197
  74 0.735 211.938 0.119114
  75 0.745 210.218 0.118148
  76 0.755 205.116 0.11528
  77 0.765 206.718 0.116181
  78 0.775 203.474 0.114357
  79 0.785 204.446 0.114904
  80 0.795 206.552 0.116087
  81 0.805 197.854 0.111199
  82 0.815 214.278 0.12043
  83 0.825 202.592 0.113862
  84 0.835 200.458 0.112662
  85 0.845 207.056 0.116371
  86 0.855 207.074 0.116381
  87 0.865 203.77 0.114524
  88 0.875 207.84 0.116811
  89 0.885 208.972 0.117447
  90 0.895 206.528 0.116074
  91 0.905 204.922 0.115171
  92 0.915 210.916 0.11854
  93 0.925 207.32 0.116519
  94 0.935 204.772 0.115087
  95 0.945 210.842 0.118498
  96 0.955 210.866 0.118512
  97 0.965 201.186 0.113072
  98 0.975 209.998 0.118024
  99 0.985 200.468 0.112668
  100 0.995 214.95 0.120807
170000 100 21000.000000000015
  1 0.005 200.398 0.112629
  2 0.015 204.508 0.114939
  3 0.025 211.2 0.1187
  4 0.035 205.444 0.115465
  5 0.045 202.504 0.113812
  6 0.055 213.824 0.120174
  7 0.065 207.26 0.116485
  8 0.075 198.128 0.111353
  9 0.085 207.134 0.116414
  10 0.095 209.034 0.117482
  11 0.105 204.354 0.114852
  12 0.115 201.136 0.113043
  13 0.125 209.892 0.117965
  14 0.135 203.974 0.114638
  15 0.145 197.91 0.11123
  16 0.155 213.548 0.120019
  17 0.165 203.76 0.114518
  18 0.175 201.532 0.113266
  19 0.185 201.734 0.11338
  20 0.195 205.262 0.115362
  21 0.205 202.134 0.113604
  22 0.215 202.846 0.114004
  23 0.225 206.3 0.115946
  24 0.235 203.07 0.11413
  25 0.245 204.516 0.114943
  26 0.255 203.784 0.114532
  27 0.265 204.052 0.114682
  28 0.275 205.768 0.115647
  29 0.285 206.584 0.116105
  30 0.295 207.302 0.116509
  31 0.305 208.2 0.117014
  32 0.315 209.62 0.117812
  33 0.325 204.428 0.114894
  34 0.335 210.236 0.118158
  35 0.345 208.284 0.117061
  36 0.355 215.278 0.120992
  37 0.365 215.572 0.121157
  38 0.375 213.586 0.120041
  39 0.385 224.13 0.125967
  40 0.395 216.844 0.121872
  41 0.405 219.356 0.123284
  42 0.415 218.144 0.122602
  43 0.425 218.34 0.122713
  44 0.435 214.306 0.120445
  45 0.445 215.034 0.120854
  46 0.455 208.476 0.117169
  47 0.465 219.584 0.123412
  48 0.475 218.52 0.122814
  49 0.485 215.916 0.12135
  50 0.495 208.512 0.117189
  51 0.505 217.868 0.122447
  52 0.515 219.854 0.123563
  53 0.525 213.36 0.119914
  54 0.535 222.18 0.124871
  55 0.545 223.476 0.125599
  56 0.555 211.302 0.118757
  57 0.565 220.852 0.124124
  58 0.575 215.8 0.121285
  59 0.585 214.278 0.12043
  60 0.595 217.092 0.122011
  61 0.605 216.146 0.121479
  62 0.615 215.714 0.121237
  63 0.625 214.642 0.120634
  64 0.635 214.772 0.120707
  65 0.645 213.276 0.119866
  66 0.655 215.036 0.120856
  67 0.665 216.512 0.121685
  68 0.675 209.834 0.117932
  69 0.685 214.424 0.120512
  70 0.695 214.652 0.12064
  71 0.705 214.482 0.120544
  72 0.715 211.036 0.118607
  73 0.725 212.654 0.119517
  74 0.735 215.88 0.12133
  75 0.745 207.512 0.116627
  76 0.755 211.924 0.119107
  77 0.765 211.044 0.118612
  78 0.775 204.32 0.114833
  79 0.785 209.698 0.117855
  80 0.795 209.608 0.117805
  81 0.805 211.224 0.118713
  82 0.815 203.342 0.114283
  83 0.825 204.828 0.115118
  84 0.835 211.632 0.118942
  85 0.845 203.708 0.114489
  86 0.855 212.48 0.119419
  87 0.865 210.628 0.118378
