# Chunk-averaged data for fix ave_stressy and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_stress[2]
10000 100 20999.999999999996
  5 0.045 208.294 0.0562927
  6 0.055 216.356 -0.0122623
  7 0.065 216.596 -0.0206969
  8 0.075 204.81 -0.0521335
  9 0.085 215.89 0.100096
  10 0.095 216.962 -0.0976601
  11 0.105 209.884 0.0468074
  12 0.115 210.75 -0.017781
  13 0.125 214.184 -0.00047616
  14 0.135 208.584 0.035807
  15 0.145 203.786 -0.00982508
  16 0.155 211.578 0.0415896
  17 0.165 213.316 0.0538798
  18 0.175 204.814 0.0381629
  19 0.185 208.044 0.0283753
  20 0.195 206.306 0.0546604
  21 0.205 204.568 0.00549837
  22 0.215 203.598 0.0556233
  23 0.225 203.21 0.00589551
  24 0.235 204.462 0.0829783
  25 0.245 204.718 0.0205481
  26 0.255 201.482 0.0207948
  27 0.265 208.77 0.0663635
  28 0.275 212.246 0.00452468
  29 0.285 203.478 -0.0363188
  30 0.295 208.918 0.0819108
  31 0.305 211.366 -0.0159556
  32 0.315 206.154 0.00126979
  33 0.325 208.722 0.0455405
  34 0.335 213.004 0.0878823
  35 0.345 206.554 -0.0660473
  36 0.355 214.966 -0.0172746
  37 0.365 209.734 0.0628471
  38 0.375 213.44 0.00670327
  39 0.385 207.996 -0.0343864
  40 0.395 213.59 0.130258
  41 0.405 213.94 -0.0156835
  42 0.415 203.822 -0.0867532
  43 0.425 207.988 0.0252983
  44 0.435 212.17 0.0322583
  45 0.445 215.47 0.00875691
  46 0.455 207.466 -0.0363475
  47 0.465 209.356 0.0173719
  48 0.475 211.892 -0.0335475
  49 0.485 211.268 0.0212401
  50 0.495 205.702 -0.110542
  51 0.505 216.444 0.0417238
  52 0.515 216.298 0.00266514
  53 0.525 214.806 -0.0116391
  54 0.535 215.9 0.00479362
  55 0.545 213.568 -0.0428584
  56 0.555 214.934 -0.018104
  57 0.565 217.496 0.0187382
  58 0.575 213.228 -0.054266
  59 0.585 212.378 -0.0736925
  60 0.595 217.19 0.0725959
  61 0.605 209.412 0.00391687
  62 0.615 208.674 -0.031729
  63 0.625 211.978 0.0383533
  64 0.635 205.986 0.00798517
  65 0.645 206.51 0.113034
  66 0.655 207.436 -0.0734378
  67 0.665 209.272 0.0593312
  68 0.675 206.708 0.0233137
  69 0.685 203.61 0.0777024
  70 0.695 211.628 -0.00568466
  71 0.705 208.388 -0.0198575
  72 0.715 208.794 0.0734173
  73 0.725 211.628 -0.00439938
  74 0.735 208.984 0.0164631
  75 0.745 207.98 0.0171212
  76 0.755 209.536 0.0265601
  77 0.765 206.322 -0.0848396
  78 0.775 210.81 0.135165
  79 0.785 216.388 0.025113
  80 0.795 208.684 0.0113025
  81 0.805 202.872 0.0193443
  82 0.815 213.176 0.0410961
  83 0.825 208.928 -0.0992587
  84 0.835 199.072 0.0680036
  85 0.845 218.544 0.0560498
  86 0.855 209.972 -0.0328433
  87 0.865 207.168 -0.0500518
  88 0.875 213.786 0.024743
  89 0.885 217.516 -0.0131755
  90 0.895 208.786 0.0466793
  91 0.905 209.952 0.0176984
  92 0.915 212.184 -0.0816808
  93 0.925 207.202 0.138381
  94 0.935 213.24 0.0149258
  95 0.945 208.472 -0.0167196
  96 0.955 204.84 0.0188097
  97 0.965 207.982 0.156385
  98 0.975 207.858 -0.0505073
  99 0.985 205.322 -0.0165684
  100 0.995 209.73 0.0680035
100000 100 21000.000000000004
  1 0.005 207.43 -0.0847093
  2 0.015 210.102 -0.069112
  3 0.025 209.666 0.0918525
  4 0.035 212.398 0.00753589
  5 0.045 209.534 -0.0939293
  6 0.055 210.2 0.0244896
  7 0.065 218.438 0.0523006
  8 0.075 212.354 -0.0375177
  9 0.085 217.326 0.0161905
  10 0.095 212.892 -0.0184738
  11 0.105 210.676 0.0331851
  12 0.115 212.64 -0.0521233
  13 0.125 208.808 0.107278
  14 0.135 212.69 -0.0548357
  15 0.145 210.606 -0.0493686
  16 0.155 210.208 0.0977531
  17 0.165 213.668 -0.0462169
  18 0.175 204.332 0.00660545
  19 0.185 211.958 0.0617676
  20 0.195 208.97 -0.0625501
  21 0.205 205.914 -0.0304928
  22 0.215 212.596 0.11959
  23 0.225 208.894 -0.00519942
  24 0.235 207.536 -0.0350388
  25 0.245 206.882 0.0778837
  26 0.255 214.896 0.0576316
  27 0.265 210.238 -0.0143257
  28 0.275 198.098 -0.0054321
  29 0.285 216.464 0.0621868
  30 0.295 211.108 -0.00208153
  31 0.305 204.534 0.0661908
  32 0.315 212.312 -0.0332529
  33 0.325 217.906 -0.0097237
  34 0.335 209.736 0.0592962
  35 0.345 211.028 0.0318111
  36 0.355 217.84 0.014539
  37 0.365 208.836 -0.00936147
  38 0.375 214.142 0.0653357
  39 0.385 213.88 -0.0108767
  40 0.395 212.718 -0.0888921
  41 0.405 210.912 0.00822254
  42 0.415 216.756 0.0747377
  43 0.425 207.062 -0.0315515
  44 0.435 213.482 -0.0130177
  45 0.445 209.848 0.0171636
  46 0.455 204.044 0.0542129
  47 0.465 215.556 -0.0245054
  48 0.475 210.854 -0.00557471
  49 0.485 206.292 -0.02024
  50 0.495 205.366 0.0309817
  51 0.505 218.966 -0.0229874
  52 0.515 197.556 -0.0612421
  53 0.525 208.398 0.0224086
  54 0.535 210.436 -0.0175185
  55 0.545 208.172 0.0397632
  56 0.555 207.538 -0.00344781
  57 0.565 218.02 -0.00914776
  58 0.575 206.942 0.0314532
  59 0.585 204.674 -0.0908227
  60 0.595 222.156 -0.0569297
  61 0.605 210.802 0.135753
  62 0.615 211.952 -0.0307449
  63 0.625 208.074 -0.0650886
  64 0.635 208.404 -0.0125762
  65 0.645 204.162 0.0530304
  66 0.655 210.982 -0.0725887
  67 0.665 208.454 0.0351134
  68 0.675 206.162 -0.0249566
  69 0.685 212.202 -0.00183536
  70 0.695 212.362 0.0207226
  71 0.705 206.432 -0.0748068
  72 0.715 205.19 -0.0186015
  73 0.725 212.688 0.0444642
  74 0.735 201.302 -0.0246377
  75 0.745 203.544 0.00804
  76 0.755 208.818 0.052421
  77 0.765 200.094 -0.0757561
  78 0.775 207.096 0.0527984
  79 0.785 211.074 0.0256456
  80 0.795 208.146 0.016011
  81 0.805 210.662 0.0588114
  82 0.815 211.602 -0.111943
  83 0.825 209.828 0.0453464
  84 0.835 211.232 0.0310553
  85 0.845 212.624 -0.0232255
  86 0.855 207.536 -0.00422563
  87 0.865 212.318 -0.0548229
  88 0.875 206.206 -0.0341757
  89 0.885 209.254 0.00456983
  90 0.895 216.024 0.0271151
  91 0.905 207.058 -0.00322063
  92 0.915 204.64 -0.0298383
  93 0.925 212.94 -0.0860332
  94 0.935 207.674 0.0257625
  95 0.945 209.56 -0.0538332
  96 0.955 207.144 0.00423905
  97 0.965 211.458 0.014221
  98 0.975 210.346 -0.0630746
  99 0.985 209.498 -0.00236676
  100 0.995 210.972 0.0465654
110000 100 20999.99999999999
  1 0.005 208.456 -0.0446937
  2 0.015 202.6 0.00141123
  3 0.025 209.894 0.0325483
  4 0.035 210.128 0.0357562
  5 0.045 207.026 0.0112208
  6 0.055 214.086 -0.0229234
  7 0.065 206.578 0.0225438
  8 0.075 213.386 0.0360114
  9 0.085 216.056 0.0472673
  10 0.095 207.666 -0.109986
  11 0.105 214.574 0.0294251
  12 0.115 216.496 -0.00190915
  13 0.125 209.334 0.0327693
  14 0.135 212.164 -0.0661728
  15 0.145 218.316 0.072123
  16 0.155 204.124 -0.0366632
  17 0.165 210.436 -0.0336931
  18 0.175 211.638 -0.0547771
  19 0.185 208.234 0.0169549
  20 0.195 214.788 -0.0229627
  21 0.205 210.016 0.060065
  22 0.215 208.898 -0.0676645
  23 0.225 212.086 -0.0407192
  24 0.235 215.31 0.0298307
  25 0.245 215.112 -0.0353714
  26 0.255 213.928 -0.0415135
  27 0.265 213.308 -0.0179482
  28 0.275 218.152 -0.0560833
  29 0.285 209.806 0.00615776
  30 0.295 211.664 -0.00417171
  31 0.305 216.592 -0.0565009
  32 0.315 215.502 -0.0131709
  33 0.325 210.666 -0.0831439
  34 0.335 216.986 0.0461371
  35 0.345 217.802 -0.0857129
  36 0.355 214.836 0.0121552
  37 0.365 218.874 0.00625791
  38 0.375 216.912 -0.0552422
  39 0.385 213.696 -0.036192
  40 0.395 217.78 0.00108944
  41 0.405 218.61 -0.047772
  42 0.415 212.888 0.0592494
  43 0.425 218.702 -0.0112195
  44 0.435 219.088 -0.0921834
  45 0.445 215.152 0.0069491
  46 0.455 213.758 -0.0419825
  47 0.465 219.474 0.0398922
  48 0.475 213.872 -0.0724764
  49 0.485 212.07 0.0406911
  50 0.495 217.252 -0.0571213
  51 0.505 208.524 0.00947168
  52 0.515 209.624 0.0486004
  53 0.525 212.138 -0.0150993
  54 0.535 203.452 -0.000883511
  55 0.545 207.974 -0.00793705
  56 0.555 205.414 0.0276382
  57 0.565 206.048 0.0803231
  58 0.575 203.08 0.0184693
  59 0.585 210.862 0.0335125
  60 0.595 206.216 0.0216786
  61 0.605 208.382 0.0385132
  62 0.615 208.26 -0.0084105
  63 0.625 211.592 0.0240225
  64 0.635 203.916 0.0199042
  65 0.645 204.634 0.00957107
  66 0.655 214.99 0.0645043
  67 0.665 208.106 0.0442617
  68 0.675 205.914 -0.0535196
  69 0.685 213.666 0.0150122
  70 0.695 209.318 0.0624968
  71 0.705 204.772 -0.0432239
  72 0.715 211.668 0.0522594
  73 0.725 213.326 0.0749091
  74 0.735 211.006 -0.0256901
  75 0.745 200.394 -0.0156439
  76 0.755 216.612 -0.0100021
  77 0.765 212.214 0.0961853
  78 0.775 201.378 -0.042003
  79 0.785 215.044 0.0231376
  80 0.795 208.548 0.0102479
  81 0.805 205.19 -0.0217744
  82 0.815 214.656 0.0670524
  83 0.825 206.298 0.0241046
  84 0.835 202.034 -0.0640273
  85 0.845 211.158 0.0224115
  86 0.855 205.136 0.0212693
  87 0.865 200.732 0.0388404
  88 0.875 200.424 -0.0679569
  89 0.885 198.932 0.0221535
  90 0.895 202.99 0.0432756
  91 0.905 204.02 -0.00661853
  92 0.915 195.852 -0.0118577
  93 0.925 205.336 0.0333367
  94 0.935 201.198 0.0194811
  95 0.945 203.584 -0.0831182
  96 0.955 201.948 0.048557
  97 0.965 204.42 0.0365228
  98 0.975 209.174 -0.0210482
  99 0.985 202.792 0.056707
  100 0.995 202.282 -0.0537315
120000 100 20999.999999999985
  1 0.005 203.078 0.0427829
  2 0.015 204.836 -0.00540219
  3 0.025 207.822 0.0410041
  4 0.035 205.708 -0.0215012
  5 0.045 208.53 -0.0231515
  6 0.055 203.842 -0.0109748
  7 0.065 210.566 0.0329062
  8 0.075 212.854 -0.0163099
  9 0.085 208.898 0.0605783
  10 0.095 212.266 -0.00120846
  11 0.105 208.722 -0.0700995
  12 0.115 206.548 -0.0192447
  13 0.125 210.096 0.0205872
  14 0.135 211.962 0.0451233
  15 0.145 207.308 -0.00659356
  16 0.155 214.2 -0.0278095
  17 0.165 209.382 0.00910988
  18 0.175 204.338 -0.0317358
  19 0.185 215.156 0.0222558
  20 0.195 210.026 0.0168472
  21 0.205 209.308 0.0222609
  22 0.215 215.916 -0.0247492
  23 0.225 212.116 -0.0220041
  24 0.235 211.018 -0.00573965
  25 0.245 215.414 0.0294671
  26 0.255 221.898 -0.00185282
  27 0.265 214.556 -0.0240068
  28 0.275 220.696 -0.026795
  29 0.285 219.916 -0.0214957
  30 0.295 218.342 0.0104497
  31 0.305 223.346 0.0221763
  32 0.315 219.8 -0.10266
  33 0.325 216.054 0.0791072
  34 0.335 219.56 -0.00646784
  35 0.345 222.578 -0.0843973
  36 0.355 214.816 0.0779523
  37 0.365 216.832 -0.0204061
  38 0.375 213.018 0.0403603
  39 0.385 215.328 -0.110478
  40 0.395 213.32 0.0619569
  41 0.405 217.086 -0.0431666
  42 0.415 214.29 0.0203464
  43 0.425 209.846 0.0590047
  44 0.435 211.89 -0.0588825
  45 0.445 212.138 -0.00978327
  46 0.455 211.052 -0.0319875
  47 0.465 211.334 -0.047312
  48 0.475 214.368 0.031265
  49 0.485 213.68 -0.0453872
  50 0.495 214.252 -0.0492488
  51 0.505 214.154 -0.003549
  52 0.515 210.116 0.0141059
  53 0.525 213.534 -0.039565
  54 0.535 218.802 -0.0854761
  55 0.545 209.162 0.00449045
  56 0.555 214.874 0.0145072
  57 0.565 216.54 -0.0836975
  58 0.575 211.706 -0.0381035
  59 0.585 209.764 -0.0352945
  60 0.595 214.598 0.0101651
  61 0.605 207.244 -0.0661258
  62 0.615 202.794 -0.0943714
  63 0.625 211.408 0.0507525
  64 0.635 211.58 -0.0186478
  65 0.645 210.052 0.0149752
  66 0.655 206.642 -0.0590912
  67 0.665 210.992 0.077808
  68 0.675 204.728 -0.111127
  69 0.685 207.55 0.0105737
  70 0.695 208.534 -0.0580824
  71 0.705 209.112 -0.0241184
  72 0.715 204.476 -0.0696883
  73 0.725 212.74 0.0244296
  74 0.735 208.14 0.00797518
  75 0.745 209.808 -0.0564664
  76 0.755 207.678 -0.0336266
  77 0.765 211.782 0.0724316
  78 0.775 209.16 -0.0290555
  79 0.785 206.244 -0.0732298
  80 0.795 207.3 0.00976613
  81 0.805 207.028 -0.0162871
  82 0.815 204.45 -0.0959706
  83 0.825 204.348 0.0498689
  84 0.835 210.092 -0.00556701
  85 0.845 202.048 -0.0550794
  86 0.855 201.608 0.0382862
  87 0.865 206.35 -0.0309657
  88 0.875 204.814 -0.0251931
  89 0.885 195.476 -0.0369457
  90 0.895 205.586 0.0490546
  91 0.905 205.586 -0.0476046
  92 0.915 202.368 0.0284196
  93 0.925 199.304 -0.0111089
  94 0.935 202.21 -0.0406558
  95 0.945 204.27 0.0218931
  96 0.955 195.242 0.00997858
  97 0.965 198.964 -0.0534398
  98 0.975 207.676 0.0776528
  99 0.985 199.41 -0.0595324
  100 0.995 202.05 -0.0171817
130000 100 20999.999999999993
  1 0.005 204.382 0.0585903
  2 0.015 206.8 -0.0235875
  3 0.025 201.42 0.00394355
  4 0.035 199.696 0.0405832
  5 0.045 206.32 -0.0654635
  6 0.055 199.542 0.00420852
  7 0.065 202.908 -0.0106496
  8 0.075 210.728 0.0371146
  9 0.085 203.414 -0.0336233
  10 0.095 207.52 -0.0189052
  11 0.105 216.474 -0.0722083
  12 0.115 202.864 -0.043793
  13 0.125 211.648 0.0141048
  14 0.135 216.894 -0.0685046
  15 0.145 203.882 -0.0531497
  16 0.155 209.854 0.0117393
  17 0.165 218.03 -0.00242022
  18 0.175 202.952 -0.103668
  19 0.185 205.896 -0.0207691
  20 0.195 212.99 0.00268441
  21 0.205 213.412 -0.000318377
  22 0.215 215.472 0.0178899
  23 0.225 215.504 -0.0895489
  24 0.235 217.8 0.097603
  25 0.245 214.974 -0.0970488
  26 0.255 215.096 0.0200018
  27 0.265 218.214 -0.0609879
  28 0.275 217.494 0.0234334
  29 0.285 215.16 -0.0617008
  30 0.295 215.13 -0.0021563
  31 0.305 216.266 -0.0150573
  32 0.315 217.536 -0.0414332
  33 0.325 215.554 0.0257331
  34 0.335 217.462 -0.00903715
  35 0.345 218.672 -0.0872637
  36 0.355 212.576 0.00954462
  37 0.365 216.51 -0.0251038
  38 0.375 222.09 0.0974835
  39 0.385 207.684 -0.109775
  40 0.395 214.452 -0.00796849
  41 0.405 218.28 -0.00697
  42 0.415 213.49 0.0880232
  43 0.425 216.494 0.00527382
  44 0.435 214.224 -0.160674
  45 0.445 214.084 0.0989459
  46 0.455 212.694 0.0599867
  47 0.465 216.08 -0.129709
  48 0.475 211.548 0.0225259
  49 0.485 215.796 0.045325
  50 0.495 215.25 0.00322341
  51 0.505 216.856 -0.0416288
  52 0.515 214.484 -0.0377242
  53 0.525 214.676 0.0343339
  54 0.535 207.708 -0.0944653
  55 0.545 210.864 0.0275787
  56 0.555 210.184 0.0611202
  57 0.565 207.428 0.031142
  58 0.575 209.13 -0.0135674
  59 0.585 211.062 -0.0791092
  60 0.595 208.046 0.0330838
  61 0.605 209.688 -0.0197141
  62 0.615 212.408 0.0228352
  63 0.625 214.654 0.0376502
  64 0.635 209.256 -0.0236684
  65 0.645 213.844 -0.0238821
  66 0.655 209.594 -0.00614576
  67 0.665 212.488 0.00895038
  68 0.675 207.188 -0.00798917
  69 0.685 213.116 0.0317049
  70 0.695 206.98 0.0396642
  71 0.705 203.988 -0.0424052
  72 0.715 206.774 -0.0203913
  73 0.725 218.974 0.0642096
  74 0.735 202.644 -0.00327347
  75 0.745 206.236 -0.0771367
  76 0.755 209.126 -0.0391794
  77 0.765 217.272 0.204521
  78 0.775 204.736 -0.13104
  79 0.785 212.588 -0.0263806
  80 0.795 205.066 -0.0257015
  81 0.805 204.392 0.0434419
  82 0.815 202.326 -0.0172785
  83 0.825 212.906 -0.0188559
  84 0.835 197.1 0.00948194
  85 0.845 204.516 -0.0504549
  86 0.855 210.964 -0.0600056
  87 0.865 200.558 0.0340979
  88 0.875 207.062 0.0463588
  89 0.885 203.83 -0.0685064
  90 0.895 202.2 -0.0265145
  91 0.905 203.12 -0.0175947
  92 0.915 208.154 0.0740244
  93 0.925 195.926 -0.0790059
  94 0.935 204.232 -0.0181534
  95 0.945 201.556 0.00971111
  96 0.955 206.172 0.105769
  97 0.965 203.934 -0.135772
  98 0.975 200.844 0.0704334
  99 0.985 210.926 -0.0124418
  100 0.995 203.012 -0.0326875
140000 100 21000
  1 0.005 202.23 -0.0469359
  2 0.015 202.722 0.115388
  3 0.025 199.53 -0.0415787
  4 0.035 203.04 0.0337206
  5 0.045 208.778 0.0122569
  6 0.055 208.288 0.0439263
  7 0.065 203.698 -0.044853
  8 0.075 208.398 0.0553857
  9 0.085 204.874 0.0505351
  10 0.095 206.142 -0.0308258
  11 0.105 205.914 0.0204114
  12 0.115 208.234 -0.0047326
  13 0.125 202.164 0.00836139
  14 0.135 211.444 0.0675172
  15 0.145 208.154 0.0272603
  16 0.155 202.258 -0.0187681
  17 0.165 213.682 -0.0367111
  18 0.175 207.962 0.132391
  19 0.185 206.884 -0.021266
  20 0.195 207.272 -0.0539836
  21 0.205 205.476 0.0468155
  22 0.215 215.394 0.0717948
  23 0.225 208.912 -0.0445188
  24 0.235 212.316 0.0726673
  25 0.245 211.404 -0.00189046
  26 0.255 210.568 -0.0320152
  27 0.265 212.312 -0.0228935
  28 0.275 214.772 0.0598722
  29 0.285 213.61 0.00415921
  30 0.295 213.846 -0.0538856
  31 0.305 215.11 0.0543048
  32 0.315 221.186 0.0318916
  33 0.325 211.796 -0.0429976
  34 0.335 212.692 0.0639442
  35 0.345 216.656 0.0752155
  36 0.355 219.124 -0.06313
  37 0.365 212.444 -0.00459478
  38 0.375 219.044 0.0859885
  39 0.385 215.992 0.00604875
  40 0.395 223.528 -0.0189524
  41 0.405 215.596 -0.0360609
  42 0.415 222.018 0.109905
  43 0.425 222.138 -0.0844949
  44 0.435 214.398 0.0171579
  45 0.445 221.766 0.0596039
  46 0.455 222.98 -0.0323257
  47 0.465 220.074 -0.00140778
  48 0.475 218.54 0.0348275
  49 0.485 223.99 -0.0394704
  50 0.495 218.21 0.0121377
  51 0.505 211.626 0.0609112
  52 0.515 216.742 0.0427671
  53 0.525 214.886 0.0288243
  54 0.535 207.242 -0.019634
  55 0.545 215.44 0.0401255
  56 0.555 214.162 0.00798955
  57 0.565 203.846 0.0784615
  58 0.575 214.538 -0.0272224
  59 0.585 212.376 0.0175308
  60 0.595 207.128 0.0992722
  61 0.605 212.136 -0.0703103
  62 0.615 210.248 0.0416761
  63 0.625 208.136 0.00610337
  64 0.635 211.638 -0.00387288
  65 0.645 200.256 -0.038156
  66 0.655 213.282 0.0849525
  67 0.665 207.366 -0.0423689
  68 0.675 206.346 0.025627
  69 0.685 203.998 0.0439035
  70 0.695 210.706 -0.0128669
  71 0.705 205.878 0.00407525
  72 0.715 206.118 -0.0429827
  73 0.725 207.926 0.0408313
  74 0.735 210.77 -0.0360401
  75 0.745 206.678 -0.00390159
  76 0.755 208.308 0.0689477
  77 0.765 207.974 -0.0557951
  78 0.775 210.654 -0.0434521
  79 0.785 209.39 0.049412
  80 0.795 206.45 -0.0219117
  81 0.805 213.324 0.0265492
  82 0.815 201.49 -0.0202015
  83 0.825 210.154 0.0374676
  84 0.835 206.018 -0.0181684
  85 0.845 203.966 -0.0190694
  86 0.855 209.302 -0.044298
  87 0.865 204.762 0.126505
  88 0.875 206.124 -0.00206035
  89 0.885 209.094 -0.0244038
  90 0.895 203.018 0.0720029
  91 0.905 209.224 -0.0379928
  92 0.915 207.724 0.0132993
  93 0.925 198.012 0.0552622
  94 0.935 205.312 0.0357645
  95 0.945 205.172 0.0226873
  96 0.955 199.602 -0.0418342
  97 0.965 207.47 -0.016437
  98 0.975 206.278 0.0721261
  99 0.985 200.88 0.0847951
  100 0.995 203.27 -0.0513368
150000 100 20999.999999999996
  1 0.005 204.792 -0.0136292
  2 0.015 203.506 0.00746234
  3 0.025 200.696 0.0152109
  4 0.035 209.898 -0.0345435
  5 0.045 203.598 0.0559211
  6 0.055 202.666 -0.0144844
  7 0.065 208.924 -0.043113
  8 0.075 205.59 0.105773
  9 0.085 207.076 -0.0204518
  10 0.095 206.094 -0.0513356
  11 0.105 206.016 0.0418537
  12 0.115 207.842 0.0290828
  13 0.125 210.604 -0.0485572
  14 0.135 208.752 -0.0401361
  15 0.145 209.654 0.0740326
  16 0.155 209.928 -0.106437
  17 0.165 210.506 0.0216607
  18 0.175 206.848 -0.0189643
  19 0.185 198.748 -0.0538357
  20 0.195 209.738 -0.0177056
  21 0.205 204.03 0.0085525
  22 0.215 203.114 -0.0591333
  23 0.225 205.974 0.00417982
  24 0.235 207.898 -0.0899923
  25 0.245 201.922 -0.0313995
  26 0.255 209.29 0.0103268
  27 0.265 210.864 0.0425169
  28 0.275 204.486 -0.0537487
  29 0.285 205.624 -0.00400949
  30 0.295 212.532 -0.0458872
  31 0.305 205.738 0.077492
  32 0.315 205.418 -0.0515342
  33 0.325 209.692 -0.0439778
  34 0.335 214.876 0.115509
  35 0.345 204.57 -0.0931314
  36 0.355 212.268 0.036176
  37 0.365 217.254 0.06074
  38 0.375 210.464 0.0505775
  39 0.385 212.004 -0.105164
  40 0.395 220.242 0.0278908
  41 0.405 221.13 0.0997424
  42 0.415 213.836 -0.15981
  43 0.425 214.692 0.0439996
  44 0.435 226.268 0.0241201
  45 0.445 226.274 -0.0634337
  46 0.455 214.416 -0.0467554
  47 0.465 229.3 0.0301164
  48 0.475 226.146 -0.0600132
  49 0.485 216.592 0.00596428
  50 0.495 223.392 -0.0364302
  51 0.505 223.788 0.0334632
  52 0.515 215.234 -0.058648
  53 0.525 222.154 0.0643772
  54 0.535 219.798 -0.0094313
  55 0.545 211.648 -0.0234139
  56 0.555 217.762 -0.0319294
  57 0.565 217.238 0.0380851
  58 0.575 216.146 0.0165837
  59 0.585 214.19 -0.0228919
  60 0.595 220.608 0.0472072
  61 0.605 212.244 -0.0181988
  62 0.615 209.936 -0.0300571
  63 0.625 214.784 0.00697441
  64 0.635 213.23 0.0172746
  65 0.645 208.45 -0.00431754
  66 0.655 210.034 -0.0187378
  67 0.665 211.104 -0.00117795
  68 0.675 210.35 -0.0060257
  69 0.685 204.26 -0.01735
  70 0.695 210.666 0.00864244
  71 0.705 211.41 -0.0301511
  72 0.715 206.102 -0.0351348
  73 0.725 209.434 -0.0364287
  74 0.735 213.272 0.0119929
  75 0.745 199.95 -0.0511343
  76 0.755 209.122 -0.0110322
  77 0.765 206.374 -0.0865921
  78 0.775 205.7 0.0102071
  79 0.785 209.688 -0.0410834
  80 0.795 208.252 -0.0574055
  81 0.805 200.792 -0.0651056
  82 0.815 213.298 0.0365473
  83 0.825 210.29 -0.00134752
  84 0.835 200.764 -0.0951287
  85 0.845 207.504 -0.0406559
  86 0.855 208.894 -0.0487313
  87 0.865 203.84 0.0505496
  88 0.875 206.786 -0.0607614
  89 0.885 208.524 -0.0690352
  90 0.895 208.98 0.0894871
  91 0.905 209.696 -0.0795161
  92 0.915 203.146 -0.0097086
  93 0.925 204.34 -0.0166025
  94 0.935 202.014 0.0699845
  95 0.945 205.66 -0.0119009
  96 0.955 201.46 -0.10261
  97 0.965 205.748 0.0507124
  98 0.975 202.96 -0.046449
  99 0.985 205.13 0.0219703
  100 0.995 205.464 0.0157919
160000 100 20999.999999999996
  1 0.005 204.074 -0.0954783
  2 0.015 206.67 0.0748918
  3 0.025 217.592 0.0252105
  4 0.035 202.318 0.0490048
  5 0.045 199.45 -0.00268174
  6 0.055 211.11 -0.00744727
  7 0.065 202.212 0.0451548
  8 0.075 198.184 -0.0267079
  9 0.085 215.63 0.0295074
  10 0.095 207.442 0.0629068
  11 0.105 207.538 -0.0188799
  12 0.115 212.704 0.0204873
  13 0.125 204.124 -0.0291629
  14 0.135 204.832 0.0641204
  15 0.145 206.368 -0.0505489
  16 0.155 202.856 0.0449381
  17 0.165 203.174 -0.0319501
  18 0.175 199.966 0.0335357
  19 0.185 210.32 -0.0242799
  20 0.195 202.512 0.0756616
  21 0.205 208.6 0.0539921
  22 0.215 203.252 -0.0351952
  23 0.225 201.198 -0.00745999
  24 0.235 207.198 0.0583943
  25 0.245 206.726 -0.0343381
  26 0.255 210.044 -0.0350786
  27 0.265 207.102 0.0433705
  28 0.275 214.104 0.109837
  29 0.285 209.56 -0.0972805
  30 0.295 202.376 0.00347432
  31 0.305 210.864 -0.0181543
  32 0.315 211.43 -0.00040315
  33 0.325 204.022 0.0577098
  34 0.335 210.628 0.0254274
  35 0.345 213.476 0.0372245
  36 0.355 207.054 0.000589992
  37 0.365 210.62 -0.0275031
  38 0.375 209.054 0.0826547
  39 0.385 212.588 -0.0081669
  40 0.395 215.708 -0.0181931
  41 0.405 211.856 0.0261903
  42 0.415 216.102 0.00367421
  43 0.425 211.524 0.00773153
  44 0.435 221.09 -0.00889871
  45 0.445 214.854 -0.00344888
  46 0.455 215.88 0.0255509
  47 0.465 222.17 -0.0316953
  48 0.475 212.13 0.113972
  49 0.485 226.658 0.000388138
  50 0.495 217.874 -0.0915763
  51 0.505 213.112 -0.0199022
  52 0.515 223.738 0.102941
  53 0.525 215.81 -0.0150746
  54 0.535 221.256 -0.0611257
  55 0.545 223.942 0.0585789
  56 0.555 213.854 -0.0288092
  57 0.565 213.682 -0.0362821
  58 0.575 220.264 0.106786
  59 0.585 212.04 -0.0752341
  60 0.595 217.514 0.0185931
  61 0.605 220.364 0.0367788
  62 0.615 219.234 -0.0244748
  63 0.625 217.296 -0.0318937
  64 0.635 214.39 0.0545315
  65 0.645 216.768 -0.0124509
  66 0.655 213.192 0.00202038
  67 0.665 213.232 -0.023307
  68 0.675 216.588 0.050179
  69 0.685 216.256 0.0625911
  70 0.695 202.864 -0.0410969
  71 0.705 213.134 -0.00826612
  72 0.715 207.002 0.0122399
  73 0.725 208.526 0.0164188
  74 0.735 211.938 0.0159906
  75 0.745 210.218 0.0873444
  76 0.755 205.116 -0.026483
  77 0.765 206.718 -0.021411
  78 0.775 203.474 0.0179335
  79 0.785 204.446 0.0215501
  80 0.795 206.552 0.0942049
  81 0.805 197.854 -0.0087416
  82 0.815 214.278 0.0644607
  83 0.825 202.592 -0.00312714
  84 0.835 200.458 -0.0306243
  85 0.845 207.056 0.0913358
  86 0.855 207.074 -0.0046984
  87 0.865 203.77 -0.016678
  88 0.875 207.84 0.105827
  89 0.885 208.972 -0.0550992
  90 0.895 206.528 -0.0335624
  91 0.905 204.922 0.0345045
  92 0.915 210.916 -0.0125106
  93 0.925 207.32 0.0409395
  94 0.935 204.772 0.00602497
  95 0.945 210.842 -0.0709105
  96 0.955 210.866 0.13556
  97 0.965 201.186 -0.0825084
  98 0.975 209.998 -0.0440869
  99 0.985 200.468 0.0367288
